ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
AS,2020-08-14,22,22,0,0,0,0
CB,2020-08-14,58,58,0,0,0,0
CE,2020-08-14,9,9,0,0,0,0
CL,2020-08-14,380,380,0,0,0,0
CM,2020-08-14,213,213,0,0,0,0
CN,2020-08-14,196,195,0,0,0,1
CT,2020-08-14,1157,1153,0,0,4,0
EX,2020-08-14,47,47,0,0,0,0
GA,2020-08-14,132,132,0,0,0,0
IB,2020-08-14,328,328,0,0,0,0
MC,2020-08-14,181,181,0,0,0,0
MD,2020-08-14,2274,2269,0,0,0,5
ML,2020-08-14,6,6,0,0,0,0
NC,2020-08-14,87,87,0,0,0,0
PV,2020-08-14,313,300,0,0,0,13
RI,2020-08-14,59,59,0,0,0,0
VC,2020-08-14,535,535,0,0,0,0
AN,2020-08-15,633,633,0,0,0,0
AR,2020-08-15,377,377,0,0,0,0
AS,2020-08-15,29,29,0,0,0,0
CB,2020-08-15,56,56,0,0,0,0
CE,2020-08-15,8,8,0,0,0,0
CL,2020-08-15,289,288,0,0,1,0
CM,2020-08-15,204,204,0,0,0,0
CN,2020-08-15,210,210,0,0,0,0
CT,2020-08-15,811,811,0,0,0,0
EX,2020-08-15,30,30,0,0,0,0
GA,2020-08-15,153,153,0,0,0,0
IB,2020-08-15,288,287,1,0,0,0
MC,2020-08-15,175,175,0,0,0,0
MD,2020-08-15,1204,1199,0,0,0,5
ML,2020-08-15,12,12,0,0,0,0
NC,2020-08-15,121,121,0,0,0,0
PV,2020-08-15,535,520,0,0,0,15
RI,2020-08-15,52,52,0,0,0,0
VC,2020-08-15,424,424,0,0,0,0
AN,2020-08-16,584,584,0,0,0,0
AR,2020-08-16,296,295,0,0,1,0
AS,2020-08-16,24,24,0,0,0,0
CB,2020-08-16,63,63,0,0,0,0
CE,2020-08-16,1,1,0,0,0,0
CL,2020-08-16,304,304,0,0,0,0
CM,2020-08-16,181,180,0,0,1,0
CN,2020-08-16,150,150,0,0,0,0
CT,2020-08-16,729,728,0,0,1,0
EX,2020-08-16,38,38,0,0,0,0
GA,2020-08-16,149,149,0,0,0,0
IB,2020-08-16,261,261,0,0,0,0
MC,2020-08-16,132,132,0,0,0,0
MD,2020-08-16,940,937,0,0,0,3
ML,2020-08-16,4,4,0,0,0,0
NC,2020-08-16,80,80,0,0,0,0
PV,2020-08-16,572,549,0,0,0,23
RI,2020-08-16,55,55,0,0,0,0
VC,2020-08-16,369,369,0,0,0,0
AN,2020-08-17,747,747,0,0,0,0
AR,2020-08-17,342,342,0,0,0,0
AS,2020-08-17,22,22,0,0,0,0
CB,2020-08-17,61,61,0,0,0,0
CE,2020-08-17,15,15,0,0,0,0
CL,2020-08-17,347,347,0,0,0,0
CM,2020-08-17,263,263,0,0,0,0
CN,2020-08-17,243,242,0,1,0,0
CT,2020-08-17,1208,1186,0,0,22,0
EX,2020-08-17,53,53,0,0,0,0
GA,2020-08-17,252,252,0,0,0,0
IB,2020-08-17,377,377,0,0,0,0
MC,2020-08-17,222,222,0,0,0,0
MD,2020-08-17,1532,1530,0,0,0,2
ML,2020-08-17,10,10,0,0,0,0
NC,2020-08-17,91,91,0,0,0,0
PV,2020-08-17,698,676,0,0,0,22
RI,2020-08-17,75,75,0,0,0,0
VC,2020-08-17,571,571,0,0,0,0
AN,2020-08-18,820,820,0,0,0,0
AR,2020-08-18,396,396,0,0,0,0
AS,2020-08-18,30,30,0,0,0,0
CB,2020-08-18,80,80,0,0,0,0
CE,2020-08-18,7,7,0,0,0,0
CL,2020-08-18,401,401,0,0,0,0
CM,2020-08-18,288,287,0,0,0,1
CN,2020-08-18,233,233,0,0,0,0
CT,2020-08-18,1257,1248,0,0,9,0
EX,2020-08-18,80,80,0,0,0,0
GA,2020-08-18,246,246,0,0,0,0
IB,2020-08-18,333,333,0,0,0,0
MC,2020-08-18,189,189,0,0,0,0
MD,2020-08-18,2702,2701,0,0,0,1
ML,2020-08-18,8,8,0,0,0,0
NC,2020-08-18,103,103,0,0,0,0
PV,2020-08-18,601,581,0,0,0,20
RI,2020-08-18,84,84,0,0,0,0
VC,2020-08-18,568,568,0,0,0,0
AN,2020-08-19,751,751,0,0,0,0
AR,2020-08-19,341,341,0,0,0,0
AS,2020-08-19,29,29,0,0,0,0
CB,2020-08-19,58,58,0,0,0,0
CE,2020-08-19,0,0,0,0,0,0
CL,2020-08-19,408,408,0,0,0,0
CM,2020-08-19,303,303,0,0,0,0
CN,2020-08-19,194,194,0,0,0,0
CT,2020-08-19,1131,1121,0,0,10,0
EX,2020-08-19,98,98,0,0,0,0
GA,2020-08-19,235,235,0,0,0,0
IB,2020-08-19,305,305,0,0,0,0
MC,2020-08-19,205,205,0,0,0,0
MD,2020-08-19,2937,2934,0,0,0,3
ML,2020-08-19,7,7,0,0,0,0
NC,2020-08-19,114,114,0,0,0,0
PV,2020-08-19,673,652,0,0,0,21
RI,2020-08-19,87,87,0,0,0,0
VC,2020-08-19,585,585,0,0,0,0
AN,2020-08-20,852,852,0,0,0,0
AR,2020-08-20,338,338,0,0,0,0
AS,2020-08-20,32,32,0,0,0,0
CB,2020-08-20,69,69,0,0,0,0
CE,2020-08-20,4,4,0,0,0,0
CL,2020-08-20,512,508,0,0,3,1
CM,2020-08-20,341,341,0,0,0,0
CN,2020-08-20,232,232,0,0,0,0
CT,2020-08-20,1311,1306,0,0,5,0
EX,2020-08-20,82,82,0,0,0,0
GA,2020-08-20,223,223,0,0,0,0
IB,2020-08-20,304,304,0,0,0,0
MC,2020-08-20,235,235,0,0,0,0
MD,2020-08-20,2676,2676,0,0,0,0
ML,2020-08-20,9,9,0,0,0,0
NC,2020-08-20,102,102,0,0,0,0
PV,2020-08-20,470,459,0,0,0,11
RI,2020-08-20,79,79,0,0,0,0
VC,2020-08-20,600,600,0,0,0,0
AN,2020-08-21,914,914,0,0,0,0
AR,2020-08-21,279,279,0,0,0,0
AS,2020-08-21,33,33,0,0,0,0
CB,2020-08-21,81,81,0,0,0,0
CE,2020-08-21,7,7,0,0,0,0
CL,2020-08-21,403,402,0,0,1,0
CM,2020-08-21,385,385,0,0,0,0
CN,2020-08-21,247,247,0,0,0,0
CT,2020-08-21,1303,1294,0,0,9,0
EX,2020-08-21,90,90,0,0,0,0
GA,2020-08-21,195,195,0,0,0,0
IB,2020-08-21,278,278,0,0,0,0
MC,2020-08-21,284,284,0,0,0,0
MD,2020-08-21,3912,3911,0,0,0,1
ML,2020-08-21,15,15,0,0,0,0
NC,2020-08-21,147,147,0,0,0,0
PV,2020-08-21,412,397,0,0,0,15
RI,2020-08-21,69,69,0,0,0,0
VC,2020-08-21,663,663,0,0,0,0
AN,2020-08-22,819,819,0,0,0,0
AR,2020-08-22,291,291,0,0,0,0
AS,2020-08-22,36,36,0,0,0,0
CB,2020-08-22,85,85,0,0,0,0
CE,2020-08-22,12,12,0,0,0,0
CL,2020-08-22,279,279,0,0,0,0
CM,2020-08-22,323,323,0,0,0,0
CN,2020-08-22,267,267,0,0,0,0
CT,2020-08-22,799,797,0,0,2,0
EX,2020-08-22,89,89,0,0,0,0
GA,2020-08-22,288,288,0,0,0,0
IB,2020-08-22,217,217,0,0,0,0
MC,2020-08-22,275,275,0,0,0,0
MD,2020-08-22,1522,1519,0,0,0,3
ML,2020-08-22,7,7,0,0,0,0
NC,2020-08-22,109,109,0,0,0,0
PV,2020-08-22,563,530,0,0,0,33
RI,2020-08-22,86,86,0,0,0,0
VC,2020-08-22,596,596,0,0,0,0
AN,2020-08-23,771,771,0,0,0,0
AR,2020-08-23,196,196,0,0,0,0
AS,2020-08-23,43,43,0,0,0,0
CB,2020-08-23,64,64,0,0,0,0
CE,2020-08-23,6,6,0,0,0,0
CL,2020-08-23,295,294,0,0,1,0
CM,2020-08-23,306,306,0,0,0,0
CN,2020-08-23,213,213,0,0,0,0
CT,2020-08-23,727,727,0,0,0,0
EX,2020-08-23,69,69,0,0,0,0
GA,2020-08-23,250,250,0,0,0,0
IB,2020-08-23,194,194,0,0,0,0
MC,2020-08-23,241,241,0,0,0,0
MD,2020-08-23,1100,1099,0,0,0,1
ML,2020-08-23,16,16,0,0,0,0
NC,2020-08-23,122,122,0,0,0,0
PV,2020-08-23,721,695,0,0,0,26
RI,2020-08-23,95,95,0,0,0,0
VC,2020-08-23,462,462,0,0,0,0
AN,2020-08-24,878,878,0,0,0,0
AR,2020-08-24,260,260,0,0,0,0
AS,2020-08-24,51,51,0,0,0,0
CB,2020-08-24,75,75,0,0,0,0
CE,2020-08-24,10,9,0,0,1,0
CL,2020-08-24,471,467,0,0,4,0
CM,2020-08-24,401,401,0,0,0,0
CN,2020-08-24,290,290,0,0,0,0
CT,2020-08-24,1366,1361,0,0,5,0
EX,2020-08-24,80,80,0,0,0,0
GA,2020-08-24,265,265,0,0,0,0
IB,2020-08-24,252,252,0,0,0,0
MC,2020-08-24,270,270,0,0,0,0
MD,2020-08-24,1824,1820,0,0,0,4
ML,2020-08-24,17,17,0,0,0,0
NC,2020-08-24,134,134,0,0,0,0
PV,2020-08-24,775,740,0,0,0,35
RI,2020-08-24,74,74,0,0,0,0
VC,2020-08-24,693,693,0,0,0,0
AN,2020-08-25,920,919,0,1,0,0
AR,2020-08-25,292,292,0,0,0,0
AS,2020-08-25,39,39,0,0,0,0
CB,2020-08-25,84,84,0,0,0,0
CE,2020-08-25,11,11,0,0,0,0
CL,2020-08-25,513,513,0,0,0,0
CM,2020-08-25,398,397,0,0,1,0
CN,2020-08-25,297,297,0,0,0,0
CT,2020-08-25,1242,1237,0,0,5,0
EX,2020-08-25,110,110,0,0,0,0
GA,2020-08-25,315,315,0,0,0,0
IB,2020-08-25,266,266,0,0,0,0
MC,2020-08-25,305,305,0,0,0,0
MD,2020-08-25,3727,3725,0,0,0,2
ML,2020-08-25,15,15,0,0,0,0
NC,2020-08-25,152,152,0,0,0,0
PV,2020-08-25,855,824,0,0,0,31
RI,2020-08-25,88,88,0,0,0,0
VC,2020-08-25,595,595,0,0,0,0
AN,2020-08-26,1030,1030,0,0,0,0
AR,2020-08-26,258,258,0,0,0,0
AS,2020-08-26,36,36,0,0,0,0
CB,2020-08-26,84,84,0,0,0,0
CE,2020-08-26,8,8,0,0,0,0
CL,2020-08-26,435,433,0,0,2,0
CM,2020-08-26,451,451,0,0,0,0
CN,2020-08-26,299,298,0,1,0,0
CT,2020-08-26,1378,1367,0,0,10,1
EX,2020-08-26,97,97,0,0,0,0
GA,2020-08-26,259,259,0,0,0,0
IB,2020-08-26,284,284,0,0,0,0
MC,2020-08-26,312,312,0,0,0,0
MD,2020-08-26,3104,3099,0,0,0,5
ML,2020-08-26,10,10,0,0,0,0
NC,2020-08-26,280,280,0,0,0,0
PV,2020-08-26,720,691,0,0,0,29
RI,2020-08-26,121,121,0,0,0,0
VC,2020-08-26,683,683,0,0,0,0
AN,2020-08-27,1049,1049,0,0,0,0
AR,2020-08-27,222,222,0,0,0,0
AS,2020-08-27,37,37,0,0,0,0
CB,2020-08-27,71,71,0,0,0,0
CE,2020-08-27,6,6,0,0,0,0
CL,2020-08-27,580,578,0,0,2,0
CM,2020-08-27,500,500,0,0,0,0
CN,2020-08-27,306,306,0,0,0,0
CT,2020-08-27,1298,1292,0,0,6,0
EX,2020-08-27,86,86,0,0,0,0
GA,2020-08-27,274,274,0,0,0,0
IB,2020-08-27,235,235,0,0,0,0
MC,2020-08-27,348,348,0,0,0,0
MD,2020-08-27,3221,3215,0,0,0,6
ML,2020-08-27,6,6,0,0,0,0
NC,2020-08-27,149,149,0,0,0,0
PV,2020-08-27,495,479,0,0,0,16
RI,2020-08-27,79,79,0,0,0,0
VC,2020-08-27,571,570,0,0,0,1
AN,2020-08-28,1060,1060,0,0,0,0
AR,2020-08-28,292,292,0,0,0,0
AS,2020-08-28,45,45,0,0,0,0
CB,2020-08-28,144,144,0,0,0,0
CE,2020-08-28,4,4,0,0,0,0
CL,2020-08-28,527,527,0,0,0,0
CM,2020-08-28,491,491,0,0,0,0
CN,2020-08-28,281,281,0,0,0,0
CT,2020-08-28,1282,1276,0,0,6,0
EX,2020-08-28,140,140,0,0,0,0
GA,2020-08-28,230,230,0,0,0,0
IB,2020-08-28,260,260,0,0,0,0
MC,2020-08-28,358,357,0,0,0,1
MD,2020-08-28,4425,4417,0,0,0,8
ML,2020-08-28,16,16,0,0,0,0
NC,2020-08-28,157,157,0,0,0,0
PV,2020-08-28,510,483,0,0,0,27
RI,2020-08-28,87,87,0,0,0,0
VC,2020-08-28,676,676,0,0,0,0
AN,2020-08-29,908,908,0,0,0,0
AR,2020-08-29,262,262,0,0,0,0
AS,2020-08-29,31,31,0,0,0,0
CB,2020-08-29,80,80,0,0,0,0
CE,2020-08-29,7,7,0,0,0,0
CL,2020-08-29,515,515,0,0,0,0
CM,2020-08-29,390,390,0,0,0,0
CN,2020-08-29,281,281,0,0,0,0
CT,2020-08-29,699,699,0,0,0,0
EX,2020-08-29,101,99,0,0,0,2
GA,2020-08-29,246,246,0,0,0,0
IB,2020-08-29,229,229,0,0,0,0
MC,2020-08-29,341,340,0,0,0,1
MD,2020-08-29,1742,1734,0,0,0,8
ML,2020-08-29,20,20,0,0,0,0
NC,2020-08-29,157,157,0,0,0,0
PV,2020-08-29,544,517,0,0,0,27
RI,2020-08-29,86,85,0,0,0,1
VC,2020-08-29,641,641,0,0,0,0
AN,2020-08-30,810,810,0,0,0,0
AR,2020-08-30,194,194,0,0,0,0
AS,2020-08-30,47,47,0,0,0,0
CB,2020-08-30,123,123,0,0,0,0
CE,2020-08-30,10,10,0,0,0,0
CL,2020-08-30,334,334,0,0,0,0
CM,2020-08-30,348,348,0,0,0,0
CN,2020-08-30,276,276,0,0,0,0
CT,2020-08-30,646,644,0,0,2,0
EX,2020-08-30,122,122,0,0,0,0
GA,2020-08-30,252,252,0,0,0,0
IB,2020-08-30,169,169,0,0,0,0
MC,2020-08-30,321,321,0,0,0,0
MD,2020-08-30,1581,1573,0,0,0,8
ML,2020-08-30,11,11,0,0,0,0
NC,2020-08-30,103,103,0,0,0,0
PV,2020-08-30,595,562,0,0,0,33
RI,2020-08-30,85,85,0,0,0,0
VC,2020-08-30,387,387,0,0,0,0
AN,2020-08-31,1000,1000,0,0,0,0
AR,2020-08-31,323,323,0,0,0,0
AS,2020-08-31,37,37,0,0,0,0
CB,2020-08-31,147,147,0,0,0,0
CE,2020-08-31,14,14,0,0,0,0
CL,2020-08-31,344,343,0,0,0,1
CM,2020-08-31,481,481,0,0,0,0
CN,2020-08-31,295,295,0,0,0,0
CT,2020-08-31,1190,1187,0,0,3,0
EX,2020-08-31,102,101,0,0,1,0
GA,2020-08-31,244,244,0,0,0,0
IB,2020-08-31,240,240,0,0,0,0
MC,2020-08-31,344,344,0,0,0,0
MD,2020-08-31,2158,2146,0,0,0,12
ML,2020-08-31,15,15,0,0,0,0
NC,2020-08-31,208,208,0,0,0,0
PV,2020-08-31,715,676,0,0,0,39
RI,2020-08-31,62,62,0,0,0,0
VC,2020-08-31,503,503,0,0,0,0
AN,2020-09-01,1175,1175,0,0,0,0
AR,2020-09-01,292,292,0,0,0,0
AS,2020-09-01,64,64,0,0,0,0
CB,2020-09-01,161,161,0,0,0,0
CE,2020-09-01,9,9,0,0,0,0
CL,2020-09-01,520,520,0,0,0,0
CM,2020-09-01,588,588,0,0,0,0
CN,2020-09-01,276,276,0,0,0,0
CT,2020-09-01,1320,1308,0,0,12,0
EX,2020-09-01,121,121,0,0,0,0
GA,2020-09-01,252,252,0,0,0,0
IB,2020-09-01,232,232,0,0,0,0
MC,2020-09-01,430,430,0,0,0,0
MD,2020-09-01,4286,4266,0,0,0,20
ML,2020-09-01,35,35,0,0,0,0
NC,2020-09-01,215,215,0,0,0,0
PV,2020-09-01,775,736,0,0,0,39
RI,2020-09-01,94,94,0,0,0,0
VC,2020-09-01,569,569,0,0,0,0
AN,2020-09-02,1053,1053,0,0,0,0
AR,2020-09-02,270,270,0,0,0,0
AS,2020-09-02,56,56,0,0,0,0
CB,2020-09-02,111,111,0,0,0,0
CE,2020-09-02,8,8,0,0,0,0
CL,2020-09-02,511,510,0,0,1,0
CM,2020-09-02,658,658,0,0,0,0
CN,2020-09-02,258,256,0,2,0,0
CT,2020-09-02,1173,1164,0,0,9,0
EX,2020-09-02,146,146,0,0,0,0
GA,2020-09-02,260,260,0,0,0,0
IB,2020-09-02,185,184,1,0,0,0
MC,2020-09-02,435,435,0,0,0,0
MD,2020-09-02,3918,3896,0,0,0,22
ML,2020-09-02,28,28,0,0,0,0
NC,2020-09-02,176,176,0,0,0,0
PV,2020-09-02,636,611,0,0,0,25
RI,2020-09-02,89,89,0,0,0,0
VC,2020-09-02,617,617,0,0,0,0
AN,2020-09-03,1043,1043,0,0,0,0
AR,2020-09-03,329,329,0,0,0,0
AS,2020-09-03,88,88,0,0,0,0
CB,2020-09-03,74,74,0,0,0,0
CE,2020-09-03,5,5,0,0,0,0
CL,2020-09-03,613,613,0,0,0,0
CM,2020-09-03,636,636,0,0,0,0
CN,2020-09-03,260,260,0,0,0,0
CT,2020-09-03,1195,1188,0,0,7,0
EX,2020-09-03,174,173,0,0,0,1
GA,2020-09-03,208,208,0,0,0,0
IB,2020-09-03,187,186,1,0,0,0
MC,2020-09-03,377,377,0,0,0,0
MD,2020-09-03,3858,3839,0,0,0,19
ML,2020-09-03,20,20,0,0,0,0
NC,2020-09-03,204,204,0,0,0,0
PV,2020-09-03,519,502,0,0,0,17
RI,2020-09-03,113,113,0,0,0,0
VC,2020-09-03,532,532,0,0,0,0
AN,2020-09-04,1339,1339,0,0,0,0
AR,2020-09-04,314,314,0,0,0,0
AS,2020-09-04,36,36,0,0,0,0
CB,2020-09-04,82,82,0,0,0,0
CE,2020-09-04,9,9,0,0,0,0
CL,2020-09-04,592,586,0,0,6,0
CM,2020-09-04,638,638,0,0,0,0
CN,2020-09-04,271,271,0,0,0,0
CT,2020-09-04,1330,1321,0,0,9,0
EX,2020-09-04,147,147,0,0,0,0
GA,2020-09-04,262,262,0,0,0,0
IB,2020-09-04,146,146,0,0,0,0
MC,2020-09-04,372,372,0,0,0,0
MD,2020-09-04,4641,4629,0,0,0,12
ML,2020-09-04,22,22,0,0,0,0
NC,2020-09-04,214,214,0,0,0,0
PV,2020-09-04,440,419,0,0,0,21
RI,2020-09-04,95,95,0,0,0,0
VC,2020-09-04,624,624,0,0,0,0
AN,2020-09-05,1053,1053,0,0,0,0
AR,2020-09-05,331,331,0,0,0,0
AS,2020-09-05,53,53,0,0,0,0
CB,2020-09-05,105,105,0,0,0,0
CE,2020-09-05,6,6,0,0,0,0
CL,2020-09-05,552,551,0,0,1,0
CM,2020-09-05,570,570,0,0,0,0
CN,2020-09-05,240,240,0,0,0,0
CT,2020-09-05,791,789,0,0,2,0
EX,2020-09-05,143,143,0,0,0,0
GA,2020-09-05,259,259,0,0,0,0
IB,2020-09-05,145,145,0,0,0,0
MC,2020-09-05,389,389,0,0,0,0
MD,2020-09-05,2643,2626,0,0,0,17
ML,2020-09-05,13,13,0,0,0,0
NC,2020-09-05,246,246,0,0,0,0
PV,2020-09-05,628,601,0,0,0,27
RI,2020-09-05,85,85,0,0,0,0
VC,2020-09-05,540,540,0,0,0,0
AN,2020-09-06,884,884,0,0,0,0
AR,2020-09-06,253,253,0,0,0,0
AS,2020-09-06,30,30,0,0,0,0
CB,2020-09-06,161,161,0,0,0,0
CE,2020-09-06,11,11,0,0,0,0
CL,2020-09-06,554,554,0,0,0,0
CM,2020-09-06,424,424,0,0,0,0
CN,2020-09-06,182,182,0,0,0,0
CT,2020-09-06,586,584,0,0,2,0
EX,2020-09-06,124,124,0,0,0,0
GA,2020-09-06,253,253,0,0,0,0
IB,2020-09-06,112,111,1,0,0,0
MC,2020-09-06,290,290,0,0,0,0
MD,2020-09-06,2295,2281,0,0,0,14
ML,2020-09-06,18,18,0,0,0,0
NC,2020-09-06,192,192,0,0,0,0
PV,2020-09-06,631,604,0,0,1,26
RI,2020-09-06,49,49,0,0,0,0
VC,2020-09-06,392,392,0,0,0,0
AN,2020-09-07,879,878,0,1,0,0
AR,2020-09-07,333,333,0,0,0,0
AS,2020-09-07,49,49,0,0,0,0
CB,2020-09-07,152,152,0,0,0,0
CE,2020-09-07,6,6,0,0,0,0
CL,2020-09-07,530,527,0,0,2,1
CM,2020-09-07,571,570,0,0,1,0
CN,2020-09-07,200,200,0,0,0,0
CT,2020-09-07,1059,1055,0,0,4,0
EX,2020-09-07,135,135,0,0,0,0
GA,2020-09-07,244,244,0,0,0,0
IB,2020-09-07,183,183,0,0,0,0
MC,2020-09-07,381,381,0,0,0,0
MD,2020-09-07,3053,3028,0,0,0,25
ML,2020-09-07,16,16,0,0,0,0
NC,2020-09-07,321,321,0,0,0,0
PV,2020-09-07,638,609,0,0,0,29
RI,2020-09-07,102,102,0,0,0,0
VC,2020-09-07,558,558,0,0,0,0
AN,2020-09-08,1089,1089,0,0,0,0
AR,2020-09-08,375,375,0,0,0,0
AS,2020-09-08,49,49,0,0,0,0
CB,2020-09-08,123,123,0,0,0,0
CE,2020-09-08,15,15,0,0,0,0
CL,2020-09-08,660,659,0,0,1,0
CM,2020-09-08,628,628,0,0,0,0
CN,2020-09-08,204,203,0,1,0,0
CT,2020-09-08,1116,1111,0,0,5,0
EX,2020-09-08,132,132,0,0,0,0
GA,2020-09-08,226,226,0,0,0,0
IB,2020-09-08,152,151,1,0,0,0
MC,2020-09-08,421,421,0,0,0,0
MD,2020-09-08,4545,4519,0,0,0,26
ML,2020-09-08,26,26,0,0,0,0
NC,2020-09-08,272,272,0,0,0,0
PV,2020-09-08,707,677,0,0,0,30
RI,2020-09-08,84,84,0,0,0,0
VC,2020-09-08,584,584,0,0,0,0
AN,2020-09-09,1277,1277,0,0,0,0
AR,2020-09-09,367,367,0,0,0,0
AS,2020-09-09,68,68,0,0,0,0
CB,2020-09-09,89,89,0,0,0,0
CE,2020-09-09,4,4,0,0,0,0
CL,2020-09-09,638,638,0,0,0,0
CM,2020-09-09,706,706,0,0,0,0
CN,2020-09-09,229,229,0,0,0,0
CT,2020-09-09,1114,1106,0,0,8,0
EX,2020-09-09,216,215,0,0,0,1
GA,2020-09-09,202,202,0,0,0,0
IB,2020-09-09,148,145,3,0,0,0
MC,2020-09-09,393,393,0,0,0,0
MD,2020-09-09,4870,4843,0,0,0,27
ML,2020-09-09,42,42,0,0,0,0
NC,2020-09-09,307,307,0,0,0,0
PV,2020-09-09,535,516,0,0,0,19
RI,2020-09-09,102,102,0,0,0,0
VC,2020-09-09,567,567,0,0,0,0
AN,2020-09-10,1191,1191,0,0,0,0
AR,2020-09-10,343,341,0,1,1,0
AS,2020-09-10,53,53,0,0,0,0
CB,2020-09-10,86,86,0,0,0,0
CE,2020-09-10,9,9,0,0,0,0
CL,2020-09-10,859,859,0,0,0,0
CM,2020-09-10,835,834,0,0,1,0
CN,2020-09-10,233,233,0,0,0,0
CT,2020-09-10,1297,1293,0,0,4,0
EX,2020-09-10,225,225,0,0,0,0
GA,2020-09-10,271,271,0,0,0,0
IB,2020-09-10,164,164,0,0,0,0
MC,2020-09-10,426,426,0,0,0,0
MD,2020-09-10,4328,4315,0,0,0,13
ML,2020-09-10,38,38,0,0,0,0
NC,2020-09-10,313,313,0,0,0,0
PV,2020-09-10,347,323,0,0,0,24
RI,2020-09-10,87,87,0,0,0,0
VC,2020-09-10,588,588,0,0,0,0
AN,2020-09-11,1413,1413,0,0,0,0
AR,2020-09-11,446,446,0,0,0,0
AS,2020-09-11,72,72,0,0,0,0
CB,2020-09-11,78,78,0,0,0,0
CE,2020-09-11,19,19,0,0,0,0
CL,2020-09-11,896,896,0,0,0,0
CM,2020-09-11,715,715,0,0,0,0
CN,2020-09-11,194,194,0,0,0,0
CT,2020-09-11,775,774,0,0,1,0
EX,2020-09-11,213,212,0,0,0,1
GA,2020-09-11,196,196,0,0,0,0
IB,2020-09-11,157,157,0,0,0,0
MC,2020-09-11,448,448,0,0,0,0
MD,2020-09-11,5247,5230,0,0,0,17
ML,2020-09-11,26,26,0,0,0,0
NC,2020-09-11,313,313,0,0,0,0
PV,2020-09-11,314,293,0,0,0,21
RI,2020-09-11,104,104,0,0,0,0
VC,2020-09-11,576,576,0,0,0,0
AN,2020-09-12,1022,1022,0,0,0,0
AR,2020-09-12,380,380,0,0,0,0
AS,2020-09-12,64,64,0,0,0,0
CB,2020-09-12,88,88,0,0,0,0
CE,2020-09-12,7,7,0,0,0,0
CL,2020-09-12,651,651,0,0,0,0
CM,2020-09-12,689,689,0,0,0,0
CN,2020-09-12,221,221,0,0,0,0
CT,2020-09-12,895,895,0,0,0,0
EX,2020-09-12,192,192,0,0,0,0
GA,2020-09-12,202,202,0,0,0,0
IB,2020-09-12,110,110,0,0,0,0
MC,2020-09-12,449,448,0,0,0,1
MD,2020-09-12,3090,3073,0,0,0,17
ML,2020-09-12,28,28,0,0,0,0
NC,2020-09-12,281,281,0,0,0,0
PV,2020-09-12,454,426,0,0,0,28
RI,2020-09-12,142,142,0,0,0,0
VC,2020-09-12,445,445,0,0,0,0
AN,2020-09-13,859,858,0,1,0,0
AR,2020-09-13,363,363,0,0,0,0
AS,2020-09-13,74,74,0,0,0,0
CB,2020-09-13,116,116,0,0,0,0
CE,2020-09-13,5,5,0,0,0,0
CL,2020-09-13,600,600,0,0,0,0
CM,2020-09-13,540,540,0,0,0,0
CN,2020-09-13,161,160,0,1,0,0
CT,2020-09-13,656,651,0,0,5,0
EX,2020-09-13,177,177,0,0,0,0
GA,2020-09-13,219,219,0,0,0,0
IB,2020-09-13,122,122,0,0,0,0
MC,2020-09-13,371,371,0,0,0,0
MD,2020-09-13,2390,2373,0,0,0,17
ML,2020-09-13,17,17,0,0,0,0
NC,2020-09-13,321,321,0,0,0,0
PV,2020-09-13,553,517,0,0,0,36
RI,2020-09-13,111,111,0,0,0,0
VC,2020-09-13,396,396,0,0,0,0
AN,2020-09-14,1045,1045,0,0,0,0
AR,2020-09-14,359,359,0,0,0,0
AS,2020-09-14,91,91,0,0,0,0
CB,2020-09-14,71,71,0,0,0,0
CE,2020-09-14,12,12,0,0,0,0
CL,2020-09-14,663,662,0,0,1,0
CM,2020-09-14,715,715,0,0,0,0
CN,2020-09-14,167,166,0,1,0,0
CT,2020-09-14,1203,1202,0,0,1,0
EX,2020-09-14,248,247,0,0,0,1
GA,2020-09-14,232,232,0,0,0,0
IB,2020-09-14,179,178,1,0,0,0
MC,2020-09-14,556,556,0,0,0,0
MD,2020-09-14,3517,3491,0,0,0,26
ML,2020-09-14,21,21,0,0,0,0
NC,2020-09-14,354,354,0,0,0,0
PV,2020-09-14,568,532,0,0,0,36
RI,2020-09-14,111,111,0,0,0,0
VC,2020-09-14,539,539,0,0,0,0
AN,2020-09-15,1057,1056,0,1,0,0
AR,2020-09-15,363,362,0,1,0,0
AS,2020-09-15,90,90,0,0,0,0
CB,2020-09-15,96,96,0,0,0,0
CE,2020-09-15,10,10,0,0,0,0
CL,2020-09-15,845,844,0,0,1,0
CM,2020-09-15,774,773,0,0,0,1
CN,2020-09-15,185,184,0,1,0,0
CT,2020-09-15,1333,1322,0,0,9,2
EX,2020-09-15,218,218,0,0,0,0
GA,2020-09-15,228,228,0,0,0,0
IB,2020-09-15,212,212,0,0,0,0
MC,2020-09-15,514,514,0,0,0,0
MD,2020-09-15,4765,4748,0,0,0,17
ML,2020-09-15,11,11,0,0,0,0
NC,2020-09-15,319,319,0,0,0,0
PV,2020-09-15,626,592,0,0,0,34
RI,2020-09-15,134,134,0,0,0,0
VC,2020-09-15,473,473,0,0,0,0
AN,2020-09-16,1399,1396,0,3,0,0
